ESPAÑA;Alacant;TORREVIEJA;CALLE;RADIO MURCIA;;3182
ESPAÑA;Alacant;TORREVIEJA;CALLE;RAMBLA JUAN MATEO;;3181
ESPAÑA;Alacant;TORREVIEJA;CALLE;RAMON GALLUD;;3180
ESPAÑA;Alacant;TORREVIEJA;CALLE;RAMON GALLUD;;3181
ESPAÑA;Alacant;TORREVIEJA;CALLE;RAMON GALLUD;;3182
ESPAÑA;Alacant;TORREVIEJA;CALLE;RAMON Y CAJAL;;3182
ESPAÑA;Alacant;TORREVIEJA;URBANIZACIÓN;RESD.PRINCESA MARIA;;3183
ESPAÑA;Alacant;TORREVIEJA;CALLE;SAN LUIS ROBLEDA;;3184
ESPAÑA;Alacant;TORREVIEJA;CALLE;SINFOROSA;;3185
ESPAÑA;Alacant;TORREVIEJA;AVENIDA;SUIZA;;3188
ESPAÑA;Alacant;TORREVIEJA;CALLE;URB. EL LIMONAR;;3180
ESPAÑA;Alacant;TORREVIEJA;CALLE;V.BLASCO IBAÑEZ;;3182
ESPAÑA;Alacant;TORREVIEJA;CALLE;VILLA MADRID;;3181
ESPAÑA;Alacant;TORREVIEJA;CALLE;VIRGEN DEL CARMEN;;3188
ESPAÑA;Alacant;TORREVIEJA;PASEO;VISTALEGRE;;3180
ESPAÑA;Alacant;VILLAJOYOSA-LA VILA JOIOSA;AVENIDA;BENIDORM;;3570
ESPAÑA;Alacant;VILLAJOYOSA-LA VILA JOIOSA;AVENIDA;MARINERS VILA;;3570
ESPAÑA;Alacant;VILLENA;CALLE;MAESTRO CHANZA;;3400
ESPAÑA;Alacant;VILLENA;CALLE;RONDA ESTACION;;3400
ESPAÑA;Alacant;VILLENA;CALLE;TRINIDAD;;3400
ESPAÑA;Alacant;VILLENA;CARRETERA;YECLA;;3400
